Date,BABA,PDD,JD,BIDU,NTES,NIO,BILI,TME,EDU,YUMC,TCOM,ZTO,AMZN,TSLA,UL,JNJ
2020-09-18,272.4100036621094,79.80999755859375,74.5,124.66000366210938,92.95494842529297,19.40999984741211,43.08000183105469,15.619999885559082,15.404000282287598,51.09445571899414,29.43000030517578,30.40104866027832,2954.909912109375,442.1499938964844,59.82178497314453,147.232421875
2020-09-21,273.82000732421875,79.95999908447266,75.12999725341797,124.55000305175781,95.71127319335938,18.809999465942383,43.09000015258789,14.979999542236328,15.406999588012695,50.51678466796875,28.229999542236328,28.43777084350586,2960.469970703125,449.3900146484375,58.8394889831543,143.20571899414062
2020-09-22,275.2900085449219,80.04000091552734,75.0,124.02999877929688,96.58683776855469,19.229999542236328,43.310001373291016,14.9399995803833,15.288000106811523,50.9948616027832,27.959999084472656,29.607805252075195,3128.989990234375,424.2300109863281,59.438690185546875,142.32733154296875
2020-09-23,272.95001220703125,76.63999938964844,74.58999633789062,122.91999816894531,93.9342269897461,17.959999084472656,41.849998474121094,14.729999542236328,15.130999565124512,50.15822219848633,27.65999984741211,29.697046279907227,2999.860107421875,380.3599853515625,59.37975311279297,142.5543212890625
2020-09-24,269.7300109863281,75.29000091552734,72.72000122070312,123.76000213623047,93.78065490722656,17.850000381469727,41.88999938964844,14.720000267028809,15.010000228881836,51.18409729003906,27.75,29.994510650634766,3019.7900390625,387.7900085449219,59.51727294921875,142.78131103515625
2020-09-25,271.0899963378906,74.33000183105469,74.66999816894531,123.79000091552734,94.16558074951172,18.31999969482422,42.20000076293945,14.5,14.92300033569336,51.22393798828125,30.149999618530273,30.242399215698242,3095.1298828125,407.3399963378906,59.743202209472656,143.75839233398438
2020-09-28,276.010009765625,75.0999984741211,76.0999984741211,126.04000091552734,92.53014373779297,18.809999465942383,41.810001373291016,14.619999885559082,14.965999603271484,51.79165267944336,32.0,31.699983596801758,3174.050048828125,421.20001220703125,60.637088775634766,145.18946838378906
2020-09-29,276.92999267578125,73.69999694824219,75.16000366210938,122.58000183105469,89.90147399902344,20.850000381469727,40.65999984741211,14.880000114440918,14.722999572753906,51.35342025756836,31.270000457763672,29.340085983276367,3144.8798828125,419.07000732421875,60.81390380859375,145.14010620117188
2020-09-30,293.9800109863281,74.1500015258789,77.61000061035156,126.58999633789062,90.6812973022461,21.219999313354492,41.599998474121094,14.770000457763672,14.949999809265137,52.737850189208984,31.139999389648438,29.66729736328125,3148.72998046875,429.010009765625,60.587974548339844,146.9363555908203
2020-10-01,290.04998779296875,74.43000030517578,78.56999969482422,126.44999694824219,92.46033477783203,21.760000228881836,42.5099983215332,15.039999961853027,15.456000328063965,52.78764724731445,31.290000915527344,29.231014251708984,3221.260009765625,448.1600036621094,60.82372283935547,145.396728515625
2020-10-02,288.1700134277344,71.4000015258789,76.0999984741211,124.62000274658203,88.8523941040039,21.18000030517578,41.79999923706055,14.649999618530273,15.414999961853027,52.76772689819336,31.030000686645508,28.834392547607422,3125.0,415.0899963378906,61.58009338378906,144.33082580566406
2020-10-05,288.2699890136719,72.06999969482422,76.4000015258789,124.69999694824219,90.36817169189453,21.59000015258789,45.099998474121094,14.569999694824219,15.178000450134277,53.33544158935547,31.239999771118164,28.834392547607422,3199.199951171875,425.67999267578125,61.82566452026367,146.29483032226562
2020-10-06,292.3900146484375,72.98999786376953,76.69000244140625,124.83000183105469,89.14158630371094,20.670000076293945,48.16999816894531,14.489999771118164,16.381000518798828,53.09640884399414,32.029998779296875,29.00295639038086,3099.9599609375,413.9800109863281,60.637088775634766,144.35055541992188
2020-10-07,296.5,74.80000305175781,78.12000274658203,126.3499984741211,86.69839477539062,21.559999465942383,47.66999816894531,14.300000190734863,16.54599952697754,53.15616226196289,32.470001220703125,28.695575714111328,3195.68994140625,425.29998779296875,60.94160079956055,145.9494171142578
2020-10-08,300.5400085449219,73.41000366210938,78.1500015258789,126.75,88.17427825927734,21.440000534057617,46.599998474121094,14.289999961853027,16.770999908447266,53.504764556884766,32.7400016784668,28.675745010375977,3190.550048828125,425.9200134277344,61.11841583251953,146.9462127685547
2020-10-09,299.739990234375,79.54000091552734,79.79000091552734,126.48999786376953,90.34822082519531,21.469999313354492,48.41999816894531,14.520000457763672,17.009000778198242,53.773681640625,32.16999816894531,29.65738296508789,3286.64990234375,434.0,62.002479553222656,148.9990692138672
